標準地番号（都道府県市区町村コード）,標準地番号（用途）,標準地番号（連番）,全国主要地点,連番（県単位）,都道府県名,市郡名,区町村名,地名,住居表示,所在並びに地番,当年価格,前年価格,対前年変動率（％）,地積,地積・内私道分,形状区分,（比率）間口,（比率）奥行,利用区分,構造,（階層）地上,（階層）地下,前面道路区分,前面道路の方位区分,前面道路の幅員,前面道路の駅前区分,前面道路の舗装状況,側道方位区分,側道区分,給排水状況（ガス）,給排水状況（水道）,給排水状況（下水道）,最寄り駅名,交通施設との近接区分,最寄り駅迄の道路距離,法規制・用途区分,法規制・高度地区,法規制・防火・準防火,法規制・建蔽率,法規制・容積率,法規制・森林法,法規制・公園法,予備,区域区分,連番（全体）,対象年（和暦）,共通地点区分,半年前番号（都道府県市区町村コード）,半年前番号（用途）,半年前番号（連番）,半年前価格,対半年前変動率（％）,利用の現況,周辺の土地の利用の現況,予備
13223,00,006,0,2405,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","神明２丁目１１６番６　　　　　　　　　　　　　　　　　　　　",0000116000,0000118000,      -1.7,0000000147,0000000000,3,010,020,1,4,02,0,31,2,0050,0,1,0,0,0,1,1,"上北台　　　　　　　　　　　　　　　　　",0,01700,11,0,0,4,008,0,00,"  ",1,09735,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅が建ち並ぶ区画整然とした住宅地域　　　　　　　　　　　　","                                                                   "
13223,00,007,0,2406,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","本町２丁目１００番３　　　　　　　　　　　　　　　　　　　　",0000107000,0000109000,      -1.8,0000000197,0000000000,3,010,015,1,4,02,0,40,5,0050,0,1,0,0,0,1,1,"武蔵砂川　　　　　　　　　　　　　　　　",0,03900,11,0,0,4,008,0,00,"  ",1,09736,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中規模一般住宅が建ち並ぶ住宅地域　　　　　　　　　　　　　　　　","                                                                   "
13223,00,008,0,2407,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","三ツ藤１丁目４９番１６　　　　　　　　　　　　　　　　　　　",0000117000,0000120000,      -2.5,0000000209,0000000000,3,010,012,1,4,02,0,31,2,0060,0,1,0,0,1,1,1,"西武立川　　　　　　　　　　　　　　　　",0,03600,11,0,0,4,008,0,00,"  ",1,09737,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中規模一般住宅が建ち並ぶ環境の良い住宅地域　　　　　　　　　　　","                                                                   "
13223,00,009,0,2408,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","学園４丁目１５番３　　　　　　　　　　　　　　　　　　　　　",0000133000,0000135000,      -1.5,0000000165,0000000000,1,010,010,1,4,02,0,40,1,0060,0,1,0,0,1,1,1,"武蔵砂川　　　　　　　　　　　　　　　　",0,01900,11,0,0,4,008,0,00,"  ",1,09738,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中規模住宅のほか空地も見られる住宅地域　　　　　　　　　　　　　","                                                                   "
13223,00,010,0,2409,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","大南５丁目１０番３　　　　　　　　　　　　　　　　　　　　　",0000156000,0000158000,      -1.3,0000000117,0000000000,3,010,015,1,4,02,0,31,2,0050,0,1,0,0,1,1,1,"玉川上水　　　　　　　　　　　　　　　　",0,01200,11,0,0,4,008,0,00,"  ",1,09739,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","小規模の建売住宅が建ち並ぶ住宅地域　　　　　　　　　　　　　　　","                                                                   "
13223,00,011,0,2410,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","中原２丁目１０番１４　　　　　　　　　　　　　　　　　　　　",0000109000,0000111000,      -1.8,0000000148,0000000000,3,010,015,1,4,02,0,31,6,0050,0,1,0,0,1,1,1,"西武立川　　　　　　　　　　　　　　　　",0,04800,11,0,0,4,008,0,00,"  ",1,09740,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅のほかに、アパートも見られる住宅地域　　　　　　　　　　","                                                                   "
13223,00,012,0,2411,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","残堀５丁目６２番１７　　　　　　　　　　　　　　　　　　　　",0000114000,0000116000,      -1.7,0000000110,0000000000,3,010,015,1,4,02,0,31,8,0060,0,1,0,0,0,1,1,"西武立川　　　　　　　　　　　　　　　　",0,03600,11,0,0,4,008,0,00,"  ",1,09741,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","一般住宅の中に共同住宅等も見られる住宅地域　　　　　　　　　　　","                                                                   "
13223,00,013,1,2412,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","本町１丁目３２番２　　　　　　　　　　　　　　　　　　　　　",0000111000,0000113000,      -1.8,0000000142,0000000000,3,012,010,1,4,02,0,31,7,0040,0,1,0,0,0,1,1,"武蔵砂川　　　　　　　　　　　　　　　　",0,03400,11,0,0,4,008,0,00,"  ",1,09742,03,2,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中規模一般住宅が建ち並ぶ住宅地域　　　　　　　　　　　　　　　　","                                                                   "
13223,00,014,0,2413,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","三ツ藤２丁目４３番１２　　　　　　　　　　　　　　　　　　　",0000127000,0000130000,      -2.3,0000000118,0000000000,5,010,015,1,4,02,0,31,4,0130,0,1,0,0,0,1,1,"西武立川　　　　　　　　　　　　　　　　",0,03300,13,0,2,6,020,0,00,"  ",1,09743,03,0,00000,00,000,0000000000,       0.0,"店舗兼住宅　　　　　　　　　　　　　","一般住宅に店舗等が混在する幹線沿いの住宅地域　　　　　　　　　　","                                                                   "
13223,00,015,0,2414,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","伊奈平６丁目８番２　　　　　　　　　　　　　　　　　　　　　",0000110000,0000112000,      -1.8,0000000166,0000000000,3,010,012,1,4,02,0,31,7,0038,0,1,0,0,0,1,1,"西武立川　　　　　　　　　　　　　　　　",0,02400,11,0,0,4,008,0,00,"  ",1,09744,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","住宅、アパート等も見られる住宅地域　　　　　　　　　　　　　　　","                                                                   "
13223,00,016,0,2415,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","神明３丁目１１６番２外　　　　　　　　　　　　　　　　　　　",0000112000,0000114000,      -1.8,0000000099,0000000000,3,010,020,1,4,02,0,31,4,0050,0,1,0,0,0,1,1,"上北台　　　　　　　　　　　　　　　　　",0,01400,11,0,0,4,008,0,00,"  ",1,09745,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","小規模一般住宅の中に空地等が見られる住宅地域　　　　　　　　　　","                                                                   "
13223,05,001,0,2416,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","学園３丁目５０番１外　　　　　　　　　　　　　　　　　　　　",0000156000,0000160000,      -2.5,0000000125,0000000000,5,010,015,1,3,02,0,31,4,0110,0,1,0,0,1,1,1,"上北台　　　　　　　　　　　　　　　　　",0,01300,04,0,2,8,020,0,00,"  ",1,09746,03,0,00000,00,000,0000000000,       0.0,"診療所　　　　　　　　　　　　　　　","小規模小売店舗が建ち並ぶ近隣商業地域　　　　　　　　　　　　　　","                                                                   "
13223,05,002,0,2417,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","本町１丁目６番３　　　　　　　　　　　　　　　　　　　　　　",0000136000,0000139000,      -2.2,0000000105,0000000000,3,010,020,1,3,02,0,21,8,0085,0,1,0,0,1,1,1,"武蔵砂川　　　　　　　　　　　　　　　　",0,03600,04,0,2,8,030,0,00,"  ",1,09747,03,0,00000,00,000,0000000000,       0.0,"店舗兼住宅　　　　　　　　　　　　　","小売店舗等が建ち並ぶ街道沿いの路線商業地域　　　　　　　　　　　","                                                                   "
13223,09,001,0,2418,"東京都　　","武蔵村山市　　　　　","　　　　　　　　　　","武蔵村山　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","伊奈平１丁目７１番１　　　　　　　　　　　　　　　　　　　　",0000108000,0000108000,       0.0,0000001464,0000000000,5,010,015,1,8,00,0,31,2,0100,0,1,0,0,0,1,1,"西武立川　　　　　　　　　　　　　　　　",0,02300,07,0,2,6,020,0,00,"  ",1,09748,03,0,00000,00,000,0000000000,       0.0,"工場　　　　　　　　　　　　　　　　","中小規模の工場、事業所が多い工業地域　　　　　　　　　　　　　　","                                                                   "
13224,00,001,0,2419,"東京都　　","多摩市　　　　　　　","　　　　　　　　　　","多摩　　　　　　　　","　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　","桜ケ丘１丁目５７番６　　　　　　　　　　　　　　　　　　　　",0000229000,0000229000,       0.0,0000000227,0000000000,3,010,015,1,6,02,0,31,2,0044,0,1,0,0,1,1,1,"聖蹟桜ヶ丘　　　　　　　　　　　　　　　",0,00500,11,0,0,4,008,0,34,"  ",1,09749,03,0,00000,00,000,0000000000,       0.0,"住宅　　　　　　　　　　　　　　　　","中規模一般住宅が多い閑静な住宅地域　　　　　　　　　　　　　　　","                                                                   "
